"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.267429671E1,-7.762105688E-3,1.098171419E-1,2.801960598E0,2.804122545E0
1.268427583E1,4.155464502E-2,8.315793157E-2,2.859773773E0,2.861284338E0
1.269425583E1,8.369455978E-2,5.386279643E-2,2.875541375E0,2.877263314E0
1.270423583E1,1.121717608E-1,1.551529437E-2,2.817557461E0,2.819832136E0
1.271421583E1,1.270810096E-1,-1.223179042E-2,2.691062306E0,2.694088999E0
1.272419483E1,7.077539261E-2,-3.856151015E-2,2.550812745E0,2.552085776E0
1.273417483E1,1.645015452E-2,-5.994477779E-2,2.319476429E0,2.320309222E0
1.274415483E1,-6.423915569E-3,-1.019254473E-1,2.002104766E0,2.004707848E0
1.275413483E1,-4.342061944E-2,-1.204008946E-1,1.719430481E0,1.724187607E0
1.276411383E1,-4.991402552E-2,-1.227254552E-1,1.404129902E0,1.410366522E0
1.277409383E1,6.942883367E-3,-1.470086494E-1,1.064878542E0,1.075000492E0
1.278407383E1,1.500541717E-4,-1.503436089E-1,6.991960144E-1,7.151771038E-1
1.279405383E1,-1.444487019E-2,-1.513700876E-1,2.810113370E-1,3.195135822E-1
1.280403283E1,5.835448131E-3,-1.373113346E-1,-1.403781992E-1,1.964548138E-1
1.281401283E1,-9.853261868E-3,-1.025487605E-1,-5.249998587E-1,5.350123239E-1
1.282399283E1,-1.518638849E-2,-7.082907736E-2,-8.918038827E-1,8.947410518E-1
1.283397283E1,5.612088148E-2,-3.865740448E-2,-1.248897436E0,1.250755273E0
1.284395183E1,8.056808098E-2,8.857946992E-3,-1.548640913E0,1.550760573E0
1.285393183E1,6.381972760E-2,6.430066109E-2,-1.835015316E0,1.837250321E0
1.286391183E1,6.127746787E-2,1.187721527E-1,-2.132199467E0,2.136383935E0
1.287389183E1,-3.997284528E-3,1.827228579E-1,-2.389325513E0,2.396305495E0
1.288387183E1,-3.298689351E-2,2.451559183E-1,-2.569280591E0,2.581161040E0
1.289385083E1,-1.152215771E-2,2.917988652E-1,-2.693041588E0,2.708828591E0
1.290383083E1,-4.621959021E-2,3.260126781E-1,-2.736876410E0,2.756612595E0
1.291381083E1,-2.424682274E-2,3.530253527E-1,-2.767048042E0,2.789582348E0
1.292379083E1,3.909009844E-3,3.684462145E-1,-2.769002767E0,2.793410857E0
1.293376983E1,-4.401496151E-2,3.911117765E-1,-2.686441836E0,2.715119790E0
1.294374983E1,-1.963516943E-2,3.934492010E-1,-2.564594048E0,2.594673475E0
1.295372983E1,1.409630304E-2,3.906302583E-1,-2.388512750E0,2.420285905E0
1.296370983E1,7.874956951E-3,3.684973776E-1,-2.128774753E0,2.160447704E0
1.297368883E1,5.837824476E-2,3.506221470E-1,-1.866830601E0,1.900368491E0
1.298366883E1,4.271493360E-2,3.303980899E-1,-1.570957396E0,1.605893709E0
