"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.270540738E1,2.195841439E-2,4.244496766E-1,-2.526505285E0,2.562004812E0
1.271538837E1,-2.233303819E-2,4.580176646E-1,-2.742986750E0,2.781052904E0
1.272536938E1,-6.698672578E-2,5.060671592E-1,-2.770221911E0,2.816863615E0
1.273534937E1,-6.176194623E-2,5.461314037E-1,-2.631644654E0,2.688424750E0
1.274533037E1,4.603670027E-2,5.248226881E-1,-2.506673284E0,2.561438889E0
1.275531138E1,1.220865372E-1,4.981549993E-1,-2.377891867E0,2.432577493E0
1.276529137E1,8.822081633E-2,4.889991367E-1,-2.162196853E0,2.218557707E0
1.277527237E1,1.428741563E-2,5.095541462E-1,-1.975722713E0,2.040423926E0
1.278525338E1,-5.870747041E-2,5.045521456E-1,-1.841944267E0,1.910700949E0
1.279523437E1,-1.111573237E-1,4.546101996E-1,-1.620737666E0,1.686954939E0
1.280521438E1,-2.832175646E-2,4.206934252E-1,-1.265321095E0,1.333725067E0
1.281519538E1,6.992984869E-2,4.079804090E-1,-7.972941667E-1,8.983407962E-1
1.282517637E1,9.853567019E-2,3.792226329E-1,-3.680225837E-1,5.375497240E-1
1.283515638E1,9.292161226E-2,3.433096191E-1,-9.892553329E-2,3.691641664E-1
1.284513737E1,5.712923381E-2,3.154198623E-1,1.442215741E-1,3.515014954E-1
1.285511837E1,-4.868325971E-2,3.284717247E-1,5.238637447E-1,6.202394350E-1
1.286509938E1,-7.831647355E-2,3.125763613E-1,9.175760704E-1,9.725139057E-1
1.287507937E1,1.832345624E-2,2.966552702E-1,1.243906837E0,1.278923109E0
1.288506037E1,1.043533574E-1,2.584027854E-1,1.546435343E0,1.571344613E0
1.289504138E1,1.321603762E-1,2.338152435E-1,1.902537793E0,1.921402089E0
1.290502237E1,1.479235925E-1,2.520784369E-1,2.200444660E0,2.219770625E0
1.291500238E1,8.450889420E-2,2.655980766E-1,2.404194397E0,2.420296426E0
1.292498338E1,-4.681010418E-2,2.679074344E-1,2.505785092E0,2.520500844E0
1.293496437E1,-1.341836955E-1,2.348712507E-1,2.544339293E0,2.558677824E0
1.294494438E1,-1.300284813E-1,2.391049272E-1,2.618517070E0,2.632624208E0
1.295492538E1,-6.917563096E-2,2.584273437E-1,2.766044075E0,2.778951203E0
1.296490637E1,3.190869436E-2,2.232002082E-1,2.808182620E0,2.817219573E0
1.297488738E1,1.782628576E-1,1.495282146E-1,2.690463551E0,2.700505592E0
1.298486737E1,2.230329779E-1,1.177909899E-1,2.596160241E0,2.608383872E0
